identifier1	identifier2	annotator	judgment	comment	lemma
28367	28363	erykov1234	4	comment	результат
28367	28362	raskolrus	4	comment	результат
28367	28355	georg_lonsh	3	comment	результат
28367	28365	raskolrus	2	comment	результат
28367	28360	georg_lonsh	0	comment	результат
28379	28372	erykov1234	3	comment	результат
28379	28358	georg_lonsh	4	comment	результат
28379	28357	georg_lonsh	3	comment	результат
28379	28371	erykov1234	4	comment	результат
28379	28374	raskolrus	3	comment	результат
28379	28377	georg_lonsh	3	comment	результат
28379	28370	erykov1234	3	comment	результат
28368	28374	georg_lonsh	4	comment	результат
28368	28357	raskolrus	3	comment	результат
28368	28361	erykov1234	1	comment	результат
28368	28364	georg_lonsh	4	comment	результат
28368	28379	raskolrus	3	comment	результат
28368	28354	georg_lonsh	4	comment	результат
28368	28356	erykov1234	4	comment	результат
28368	28375	georg_lonsh	3	comment	результат
28359	28376	georg_lonsh	0	comment	результат
28359	28350	raskolrus	2	comment	результат
28359	28346	georg_lonsh	4	comment	результат
28359	28367	erykov1234	4	comment	результат
28359	28356	raskolrus	2	comment	результат
28359	28369	georg_lonsh	4	comment	результат
28357	28368	georg_lonsh	3	comment	результат
28357	28346	georg_lonsh	3	comment	результат
28357	28348	erykov1234	4	comment	результат
28357	28356	georg_lonsh	3	comment	результат
28351	28354	raskolrus	4	comment	результат
28351	28353	georg_lonsh	4	comment	результат
28351	28371	erykov1234	4	comment	результат
28351	28372	raskolrus	3	comment	результат
28351	28371	georg_lonsh	3	comment	результат
28351	28357	georg_lonsh	3	comment	результат
28358	28368	georg_lonsh	3	comment	результат
28358	28357	georg_lonsh	3	comment	результат
28358	28349	georg_lonsh	0	comment	результат
28358	28366	georg_lonsh	3	comment	результат
28358	28370	georg_lonsh	3	comment	результат
28358	28348	erykov1234	4	comment	результат
28358	28347	georg_lonsh	0	comment	результат
28358	28352	raskolrus	4	comment	результат
28358	28367	raskolrus	3	comment	результат
28364	28374	erykov1234	4	comment	результат
28364	28352	erykov1234	4	comment	результат
28364	28345	georg_lonsh	4	comment	результат
28364	28356	erykov1234	4	comment	результат
28364	28349	raskolrus	2	comment	результат
28364	28378	georg_lonsh	3	comment	результат
28370	28346	erykov1234	1	comment	результат
28370	28377	erykov1234	4	comment	результат
28370	28347	georg_lonsh	4	comment	результат
28373	28374	erykov1234	4	comment	результат
28373	28348	erykov1234	4	comment	результат
28373	28365	georg_lonsh	0	comment	результат
28373	28377	erykov1234	4	comment	результат
28373	28348	raskolrus	3	comment	результат
28373	28367	raskolrus	2	comment	результат
28363	28376	georg_lonsh	4	comment	результат
28363	28353	georg_lonsh	0	comment	результат
28363	28373	erykov1234	4	comment	результат
28363	28377	raskolrus	4	comment	результат
28363	28357	georg_lonsh	0	comment	результат
28363	28373	raskolrus	3	comment	результат
28363	28371	raskolrus	2	comment	результат
28363	28349	erykov1234	4	comment	результат
28363	28351	georg_lonsh	4	comment	результат
28363	28369	raskolrus	2	comment	результат
28354	28359	georg_lonsh	3	comment	результат
28354	28348	georg_lonsh	0	comment	результат
28354	28356	raskolrus	2	comment	результат
28354	28365	raskolrus	2	comment	результат
28354	28360	erykov1234	4	comment	результат
28365	28346	erykov1234	4	comment	результат
28365	28345	raskolrus	3	comment	результат
28365	28349	erykov1234	4	comment	результат
28365	28378	raskolrus	2	comment	результат
28369	28358	georg_lonsh	4	comment	результат
28369	28357	erykov1234	4	comment	результат
28369	28353	raskolrus	2	comment	результат
28369	28361	georg_lonsh	0	comment	результат
28369	28346	erykov1234	4	comment	результат
28369	28375	erykov1234	3	comment	результат
28378	28354	georg_lonsh	4	comment	результат
28378	28357	georg_lonsh	4	comment	результат
28378	28345	erykov1234	3	comment	результат
28378	28358	georg_lonsh	3	comment	результат
