identifier1	identifier2	annotator	judgment	comment	lemma
27986	27982	georg_lonsh	3	comment	ночь
27986	27979	georg_lonsh	4	comment	ночь
27986	27990	georg_lonsh	4	comment	ночь
27986	27985	erykov1234	4	comment	ночь
27986	27980	raskolrus	3	comment	ночь
27986	27967	georg_lonsh	4	comment	ночь
27965	27994	erykov1234	3	comment	ночь
27965	27966	erykov1234	4	comment	ночь
27965	27980	raskolrus	3	comment	ночь
27965	27964	erykov1234	4	comment	ночь
27965	27970	erykov1234	4	comment	ночь
27965	27984	georg_lonsh	3	comment	ночь
27965	27989	erykov1234	4	comment	ночь
27965	27961	raskolrus	3	comment	ночь
27962	27983	raskolrus	3	comment	ночь
27962	27969	raskolrus	3	comment	ночь
27962	27967	raskolrus	3	comment	ночь
27962	27961	georg_lonsh	3	comment	ночь
27966	27971	georg_lonsh	4	comment	ночь
27966	27971	erykov1234	0	comment	ночь
27966	27990	georg_lonsh	4	comment	ночь
27966	27986	raskolrus	3	comment	ночь
27972	27978	raskolrus	0	comment	ночь
27972	27973	raskolrus	3	comment	ночь
27972	27989	georg_lonsh	4	comment	ночь
27972	27981	erykov1234	4	comment	ночь
27972	27961	raskolrus	4	comment	ночь
27972	27974	georg_lonsh	4	comment	ночь
27973	27977	georg_lonsh	4	comment	ночь
27973	27991	erykov1234	4	comment	ночь
27973	27965	georg_lonsh	4	comment	ночь
27973	27992	erykov1234	3	comment	ночь
27973	27990	georg_lonsh	4	comment	ночь
27973	27970	erykov1234	3	comment	ночь
27961	27988	georg_lonsh	4	comment	ночь
27961	27994	raskolrus	4	comment	ночь
27961	27978	erykov1234	0	comment	ночь
27961	27981	raskolrus	3	comment	ночь
27985	27989	erykov1234	4	comment	ночь
27985	27984	raskolrus	4	comment	ночь
27985	27994	raskolrus	4	comment	ночь
27985	27983	raskolrus	4	comment	ночь
27985	27961	georg_lonsh	4	comment	ночь
27985	27969	georg_lonsh	4	comment	ночь
27985	27976	erykov1234	4	comment	ночь
27985	27962	georg_lonsh	3	comment	ночь
27985	27980	erykov1234	4	comment	ночь
27985	27988	erykov1234	4	comment	ночь
