identifier1	identifier2	annotator	judgment	comment	lemma
27648	27673	georg_lonsh	3	comment	место
27648	27669	erykov1234	3	comment	место
27648	27654	erykov1234	3	comment	место
27648	27679	raskolrus	2	comment	место
27648	27674	georg_lonsh	2	comment	место
27660	27671	georg_lonsh	3	comment	место
27660	27655	georg_lonsh	2	comment	место
27660	27666	georg_lonsh	3	comment	место
27660	27647	raskolrus	3	comment	место
27660	27672	erykov1234	2	comment	место
27660	27676	georg_lonsh	3	comment	место
27660	27675	erykov1234	2	comment	место
27660	27670	georg_lonsh	3	comment	место
27660	27657	erykov1234	2	comment	место
27651	27673	erykov1234	2	comment	место
27651	27671	raskolrus	3	comment	место
27651	27669	erykov1234	3	comment	место
27651	27659	georg_lonsh	3	comment	место
27651	27650	erykov1234	3	comment	место
27651	27656	raskolrus	2	comment	место
27651	27668	erykov1234	2	comment	место
27651	27674	raskolrus	3	comment	место
27651	27662	erykov1234	3	comment	место
27656	27673	georg_lonsh	3	comment	место
27656	27647	georg_lonsh	3	comment	место
27656	27660	georg_lonsh	3	comment	место
27656	27666	erykov1234	2	comment	место
27656	27663	erykov1234	1	comment	место
27656	27654	raskolrus	2	comment	место
27656	27645	erykov1234	2	comment	место
27656	27650	erykov1234	3	comment	место
27676	27661	erykov1234	4	comment	место
27676	27667	erykov1234	0	comment	место
27676	27675	raskolrus	4	comment	место
27676	27669	raskolrus	3	comment	место
27676	27650	erykov1234	4	comment	место
27676	27668	georg_lonsh	2	comment	место
27668	27677	georg_lonsh	2	comment	место
27668	27661	georg_lonsh	2	comment	место
27668	27673	erykov1234	2	comment	место
27668	27646	erykov1234	2	comment	место
27668	27673	georg_lonsh	2	comment	место
27668	27647	erykov1234	2	comment	место
27672	27659	raskolrus	4	comment	место
27672	27671	raskolrus	4	comment	место
27672	27663	erykov1234	3	comment	место
27672	27648	georg_lonsh	3	comment	место
27672	27651	erykov1234	4	comment	место
27672	27657	raskolrus	2	comment	место
27672	27648	raskolrus	3	comment	место
27672	27667	georg_lonsh	4	comment	место
27672	27659	georg_lonsh	4	comment	место
27672	27656	georg_lonsh	3	comment	место
27672	27647	raskolrus	3	comment	место
27672	27662	erykov1234	3	comment	место
27654	27660	raskolrus	2	comment	место
27654	27667	raskolrus	3	comment	место
27654	27667	erykov1234	3	comment	место
27654	27664	georg_lonsh	3	comment	место
27654	27648	georg_lonsh	3	comment	место
27654	27663	erykov1234	3	comment	место
27654	27665	raskolrus	3	comment	место
27654	27647	raskolrus	3	comment	место
27671	27648	erykov1234	3	comment	место
27671	27676	raskolrus	4	comment	место
27671	27668	georg_lonsh	2	comment	место
27671	27650	raskolrus	3	comment	место
27671	27645	raskolrus	2	comment	место
27671	27669	erykov1234	4	comment	место
27671	27673	erykov1234	2	comment	место
27671	27676	georg_lonsh	4	comment	место
27671	27660	erykov1234	1	comment	место
27649	27676	georg_lonsh	3	comment	место
27649	27666	raskolrus	4	comment	место
27649	27667	erykov1234	2	comment	место
27649	27646	georg_lonsh	2	comment	место
27649	27672	raskolrus	3	comment	место
27649	27677	erykov1234	2	comment	место
27649	27660	erykov1234	2	comment	место
27649	27646	erykov1234	3	comment	место
27649	27670	erykov1234	1	comment	место
27649	27653	georg_lonsh	2	comment	место
27649	27662	erykov1234	3	comment	место
27649	27660	raskolrus	2	comment	место
27649	27645	raskolrus	2	comment	место
27658	27672	raskolrus	2	comment	место
27658	27676	erykov1234	2	comment	место
27658	27657	georg_lonsh	2	comment	место
27664	27649	georg_lonsh	2	comment	место
27664	27661	georg_lonsh	3	comment	место
27664	27676	raskolrus	2	comment	место
27664	27666	raskolrus	2	comment	место
27664	27671	georg_lonsh	3	comment	место
27664	27677	erykov1234	1	comment	место
27664	27674	georg_lonsh	3	comment	место
27664	27675	erykov1234	2	comment	место
27664	27666	georg_lonsh	3	comment	место
27674	27667	erykov1234	2	comment	место
27674	27679	georg_lonsh	2	comment	место
27674	27649	raskolrus	4	comment	место
27674	27653	erykov1234	2	comment	место
27674	27677	georg_lonsh	2	comment	место
27674	27654	georg_lonsh	2	comment	место
27674	27663	raskolrus	2	comment	место
27674	27659	raskolrus	2	comment	место
27674	27671	georg_lonsh	3	comment	место
27674	27656	raskolrus	3	comment	место
27674	27672	erykov1234	2	comment	место
27646	27673	erykov1234	2	comment	место
27646	27676	georg_lonsh	3	comment	место
27646	27647	georg_lonsh	4	comment	место
27646	27662	raskolrus	2	comment	место
27646	27657	erykov1234	2	comment	место
27646	27651	georg_lonsh	3	comment	место
27646	27660	raskolrus	2	comment	место
27646	27677	erykov1234	4	comment	место
27646	27674	georg_lonsh	3	comment	место
27669	27663	erykov1234	3	comment	место
27669	27653	georg_lonsh	3	comment	место
27669	27654	georg_lonsh	3	comment	место
27669	27679	erykov1234	0	comment	место
27669	27679	georg_lonsh	3	comment	место
27669	27657	georg_lonsh	3	comment	место
27669	27672	raskolrus	3	comment	место
27669	27667	erykov1234	4	comment	место
27669	27670	raskolrus	2	comment	место
27669	27645	erykov1234	2	comment	место
27669	27649	georg_lonsh	3	comment	место
