identifier1	identifier2	annotator	judgment	comment	lemma
28396	28412	erykov1234	1	comment	дело
28396	28385	erykov1234	3	comment	дело
28396	28409	erykov1234	1	comment	дело
28396	28387	raskolrus	2	comment	дело
28396	28406	erykov1234	1	comment	дело
28396	28390	erykov1234	1	comment	дело
28396	28405	erykov1234	1	comment	дело
28396	28397	erykov1234	1	comment	дело
28407	28392	erykov1234	1	comment	дело
28407	28414	erykov1234	1	comment	дело
28407	28395	erykov1234	1	comment	дело
28407	28406	georg_lonsh	3	comment	дело
28407	28406	erykov1234	1	comment	дело
28407	28381	erykov1234	1	comment	дело
28407	28395	raskolrus	2	comment	дело
28407	28406	raskolrus	2	comment	дело
28407	28382	erykov1234	1	comment	дело
28407	28387	raskolrus	2	comment	дело
28407	28388	raskolrus	0	comment	дело
28407	28388	erykov1234	1	comment	дело
28407	28404	erykov1234	1	comment	дело
28407	28387	erykov1234	3	comment	дело
28407	28401	raskolrus	2	comment	дело
28407	28411	erykov1234	1	comment	дело
28407	28393	erykov1234	1	comment	дело
28407	28402	erykov1234	1	comment	дело
28407	28385	erykov1234	3	comment	дело
28407	28405	erykov1234	1	comment	дело
28407	28410	erykov1234	1	comment	дело
28407	28410	raskolrus	2	comment	дело
28407	28409	erykov1234	1	comment	дело
28408	28391	erykov1234	3	comment	дело
28408	28382	erykov1234	2	comment	дело
28408	28381	erykov1234	1	comment	дело
28408	28380	erykov1234	1	comment	дело
28408	28405	erykov1234	1	comment	дело
28408	28404	raskolrus	0	comment	дело
28408	28397	raskolrus	0	comment	дело
28408	28389	georg_lonsh	4	comment	дело
28408	28410	erykov1234	3	comment	дело
28408	28414	erykov1234	2	comment	дело
28408	28387	erykov1234	3	comment	дело
28408	28383	erykov1234	0	comment	дело
28408	28406	raskolrus	0	comment	дело
28408	28407	erykov1234	1	comment	дело
28408	28388	raskolrus	0	comment	дело
28408	28412	erykov1234	0	comment	дело
28408	28396	erykov1234	1	comment	дело
28408	28398	erykov1234	1	comment	дело
28408	28392	erykov1234	2	comment	дело
28408	28402	erykov1234	2	comment	дело
28408	28406	georg_lonsh	3	comment	дело
28408	28386	erykov1234	2	comment	дело
28408	28403	erykov1234	1	comment	дело
28408	28398	raskolrus	2	comment	дело
28408	28388	georg_lonsh	4	comment	дело
28408	28391	raskolrus	3	comment	дело
28408	28396	raskolrus	0	comment	дело
28403	28391	erykov1234	1	comment	дело
28403	28395	georg_lonsh	2	comment	дело
28403	28388	erykov1234	1	comment	дело
28403	28398	georg_lonsh	2	comment	дело
28403	28404	erykov1234	3	comment	дело
28403	28405	erykov1234	4	comment	дело
28403	28410	erykov1234	1	comment	дело
28403	28400	erykov1234	1	comment	дело
28403	28398	erykov1234	1	comment	дело
28403	28394	erykov1234	1	comment	дело
28403	28411	raskolrus	0	comment	дело
28403	28394	raskolrus	2	comment	дело
28403	28408	raskolrus	0	comment	дело
28403	28407	georg_lonsh	2	comment	дело
28403	28383	erykov1234	1	comment	дело
28403	28393	erykov1234	1	comment	дело
28403	28413	raskolrus	2	comment	дело
28403	28407	erykov1234	0	comment	дело
28403	28401	erykov1234	1	comment	дело
28403	28380	erykov1234	1	comment	дело
28403	28390	erykov1234	1	comment	дело
28403	28396	erykov1234	1	comment	дело
28403	28384	raskolrus	2	comment	дело
28403	28414	erykov1234	1	comment	дело
28403	28411	georg_lonsh	3	comment	дело
28403	28381	erykov1234	2	comment	дело
28403	28406	erykov1234	1	comment	дело
28403	28386	erykov1234	1	comment	дело
28403	28382	georg_lonsh	2	comment	дело
28403	28388	raskolrus	2	comment	дело
28403	28395	erykov1234	1	comment	дело
28403	28382	erykov1234	1	comment	дело
28397	28413	erykov1234	2	comment	дело
28397	28380	erykov1234	0	comment	дело
28397	28387	raskolrus	2	comment	дело
28397	28404	raskolrus	0	comment	дело
28397	28407	raskolrus	2	comment	дело
28397	28386	erykov1234	2	comment	дело
28397	28403	erykov1234	1	comment	дело
28397	28383	georg_lonsh	4	comment	дело
28397	28406	raskolrus	0	comment	дело
28397	28409	erykov1234	1	comment	дело
28397	28388	erykov1234	3	comment	дело
28397	28390	erykov1234	3	comment	дело
28397	28385	raskolrus	0	comment	дело
28397	28389	erykov1234	2	comment	дело
28397	28393	erykov1234	1	comment	дело
28397	28389	raskolrus	0	comment	дело
28397	28392	erykov1234	2	comment	дело
28397	28414	erykov1234	0	comment	дело
28397	28406	erykov1234	1	comment	дело
28397	28407	erykov1234	1	comment	дело
28397	28402	erykov1234	1	comment	дело
28397	28385	erykov1234	3	comment	дело
28397	28409	georg_lonsh	3	comment	дело
28397	28411	erykov1234	3	comment	дело
28393	28409	erykov1234	1	comment	дело
28393	28410	erykov1234	1	comment	дело
28393	28404	raskolrus	0	comment	дело
28393	28389	raskolrus	3	comment	дело
28393	28399	erykov1234	1	comment	дело
28393	28392	erykov1234	2	comment	дело
28393	28381	erykov1234	1	comment	дело
28393	28412	erykov1234	1	comment	дело
28393	28401	erykov1234	2	comment	дело
28393	28410	raskolrus	0	comment	дело
28393	28384	erykov1234	1	comment	дело
28393	28413	erykov1234	2	comment	дело
28393	28402	raskolrus	2	comment	дело
28393	28382	erykov1234	1	comment	дело
28393	28408	erykov1234	1	comment	дело
28393	28396	erykov1234	1	comment	дело
28393	28380	erykov1234	1	comment	дело
28393	28411	raskolrus	2	comment	дело
28393	28394	erykov1234	1	comment	дело
28393	28387	raskolrus	3	comment	дело
28393	28387	erykov1234	1	comment	дело
28404	28405	georg_lonsh	3	comment	дело
28404	28382	erykov1234	1	comment	дело
28404	28391	erykov1234	1	comment	дело
28404	28412	erykov1234	3	comment	дело
28404	28383	erykov1234	1	comment	дело
28404	28414	erykov1234	2	comment	дело
28404	28388	raskolrus	2	comment	дело
28404	28389	raskolrus	2	comment	дело
28404	28387	erykov1234	1	comment	дело
28404	28389	erykov1234	1	comment	дело
28404	28393	erykov1234	1	comment	дело
28404	28395	erykov1234	1	comment	дело
28404	28408	erykov1234	1	comment	дело
28404	28410	raskolrus	0	comment	дело
28404	28396	erykov1234	1	comment	дело
28404	28401	erykov1234	1	comment	дело
28404	28405	erykov1234	1	comment	дело
28404	28390	georg_lonsh	3	comment	дело
28404	28381	erykov1234	4	comment	дело
28404	28385	erykov1234	1	comment	дело
28404	28384	erykov1234	1	comment	дело
28389	28391	erykov1234	1	comment	дело
28389	28410	raskolrus	3	comment	дело
28389	28406	erykov1234	1	comment	дело
28389	28394	erykov1234	1	comment	дело
28389	28386	raskolrus	3	comment	дело
28389	28412	raskolrus	2	comment	дело
28389	28403	erykov1234	1	comment	дело
28389	28390	raskolrus	4	comment	дело
28389	28408	erykov1234	1	comment	дело
28389	28402	erykov1234	1	comment	дело
28389	28405	erykov1234	1	comment	дело
28389	28393	erykov1234	1	comment	дело
28389	28381	erykov1234	1	comment	дело
28389	28386	erykov1234	1	comment	дело
28389	28382	erykov1234	0	comment	дело
28389	28380	erykov1234	4	comment	дело
28389	28407	erykov1234	4	comment	дело
28409	28403	erykov1234	1	comment	дело
28409	28413	erykov1234	1	comment	дело
28409	28392	raskolrus	0	comment	дело
28409	28389	erykov1234	1	comment	дело
28409	28407	raskolrus	2	comment	дело
28409	28382	raskolrus	0	comment	дело
28409	28390	georg_lonsh	3	comment	дело
28409	28383	erykov1234	1	comment	дело
28409	28394	raskolrus	3	comment	дело
28409	28385	raskolrus	0	comment	дело
28409	28414	erykov1234	2	comment	дело
28409	28387	erykov1234	1	comment	дело
28409	28386	erykov1234	1	comment	дело
28409	28390	raskolrus	4	comment	дело
28409	28396	georg_lonsh	3	comment	дело
28409	28412	erykov1234	1	comment	дело
28409	28398	erykov1234	1	comment	дело
28409	28387	raskolrus	2	comment	дело
28409	28381	erykov1234	1	comment	дело
28409	28410	raskolrus	0	comment	дело
28409	28380	georg_lonsh	3	comment	дело
28409	28383	georg_lonsh	3	comment	дело
28409	28400	raskolrus	0	comment	дело
28409	28408	erykov1234	1	comment	дело
28409	28404	erykov1234	1	comment	дело
28392	28405	erykov1234	1	comment	дело
28392	28406	erykov1234	1	comment	дело
28392	28386	erykov1234	3	comment	дело
28392	28401	erykov1234	2	comment	дело
28392	28385	erykov1234	0	comment	дело
28392	28403	erykov1234	2	comment	дело
28392	28389	erykov1234	1	comment	дело
28392	28380	raskolrus	3	comment	дело
28392	28402	erykov1234	1	comment	дело
28392	28400	raskolrus	0	comment	дело
28392	28390	erykov1234	2	comment	дело
28392	28382	erykov1234	2	comment	дело
28392	28404	raskolrus	3	comment	дело
28392	28380	erykov1234	1	comment	дело
28392	28400	erykov1234	2	comment	дело
28392	28410	erykov1234	3	comment	дело
28392	28388	erykov1234	0	comment	дело
28392	28381	erykov1234	1	comment	дело
28392	28411	erykov1234	2	comment	дело
28392	28412	erykov1234	0	comment	дело
28392	28398	raskolrus	2	comment	дело
28392	28391	erykov1234	3	comment	дело
28392	28394	erykov1234	3	comment	дело
28392	28384	erykov1234	0	comment	дело
28392	28409	erykov1234	1	comment	дело
28392	28404	erykov1234	2	comment	дело
28392	28414	georg_lonsh	4	comment	дело
28381	28406	erykov1234	1	comment	дело
28381	28384	georg_lonsh	3	comment	дело
28381	28383	erykov1234	1	comment	дело
28381	28382	erykov1234	1	comment	дело
28381	28399	erykov1234	1	comment	дело
28381	28411	erykov1234	1	comment	дело
28381	28380	georg_lonsh	3	comment	дело
28381	28401	raskolrus	2	comment	дело
28381	28387	erykov1234	2	comment	дело
28381	28414	erykov1234	1	comment	дело
28381	28401	erykov1234	1	comment	дело
28381	28386	erykov1234	1	comment	дело
28381	28412	erykov1234	1	comment	дело
28381	28402	georg_lonsh	3	comment	дело
28381	28409	raskolrus	0	comment	дело
28381	28380	erykov1234	1	comment	дело
28381	28397	erykov1234	1	comment	дело
28381	28410	erykov1234	1	comment	дело
28413	28402	erykov1234	1	comment	дело
28413	28391	raskolrus	0	comment	дело
28413	28405	raskolrus	2	comment	дело
28413	28387	erykov1234	1	comment	дело
28413	28405	erykov1234	1	comment	дело
28413	28404	erykov1234	1	comment	дело
28413	28396	erykov1234	1	comment	дело
28413	28412	raskolrus	0	comment	дело
28413	28392	erykov1234	3	comment	дело
28413	28414	erykov1234	2	comment	дело
28413	28410	raskolrus	4	comment	дело
28413	28383	erykov1234	2	comment	дело
28413	28401	raskolrus	0	comment	дело
28413	28400	erykov1234	1	comment	дело
28413	28394	erykov1234	2	comment	дело
28413	28386	erykov1234	3	comment	дело
28413	28410	erykov1234	2	comment	дело
28413	28393	raskolrus	0	comment	дело
28413	28403	erykov1234	1	comment	дело
28413	28397	raskolrus	0	comment	дело
28413	28408	erykov1234	1	comment	дело
28413	28382	erykov1234	3	comment	дело
28413	28388	erykov1234	2	comment	дело
28413	28407	erykov1234	1	comment	дело
28413	28412	erykov1234	1	comment	дело
28413	28401	erykov1234	2	comment	дело
28413	28409	raskolrus	0	comment	дело
28413	28402	raskolrus	2	comment	дело
28413	28399	erykov1234	3	comment	дело
28413	28381	erykov1234	1	comment	дело
28413	28398	erykov1234	1	comment	дело
28413	28385	raskolrus	3	comment	дело
28413	28381	raskolrus	0	comment	дело
28413	28389	erykov1234	1	comment	дело
28413	28395	erykov1234	0	comment	дело
28410	28406	erykov1234	1	comment	дело
28410	28397	erykov1234	2	comment	дело
28410	28382	raskolrus	2	comment	дело
28410	28409	erykov1234	3	comment	дело
28410	28404	erykov1234	1	comment	дело
28410	28383	erykov1234	1	comment	дело
28410	28381	raskolrus	2	comment	дело
28410	28391	erykov1234	3	comment	дело
28410	28380	erykov1234	1	comment	дело
28410	28401	raskolrus	0	comment	дело
28410	28389	erykov1234	1	comment	дело
28410	28394	georg_lonsh	4	comment	дело
28410	28414	erykov1234	2	comment	дело
28410	28412	erykov1234	1	comment	дело
28410	28390	georg_lonsh	3	comment	дело
28410	28393	georg_lonsh	4	comment	дело
28410	28395	erykov1234	0	comment	дело
28410	28412	georg_lonsh	2	comment	дело
28410	28402	erykov1234	1	comment	дело
28410	28385	georg_lonsh	4	comment	дело
28410	28398	erykov1234	1	comment	дело
28410	28405	erykov1234	1	comment	дело
28380	28398	erykov1234	3	comment	дело
28380	28388	erykov1234	2	comment	дело
28380	28406	erykov1234	1	comment	дело
28380	28385	erykov1234	2	comment	дело
28380	28395	raskolrus	2	comment	дело
28380	28401	raskolrus	0	comment	дело
28380	28383	erykov1234	1	comment	дело
28380	28391	raskolrus	2	comment	дело
28380	28410	raskolrus	0	comment	дело
28380	28399	raskolrus	0	comment	дело
28380	28409	erykov1234	1	comment	дело
28380	28387	erykov1234	3	comment	дело
28380	28413	erykov1234	1	comment	дело
28380	28384	erykov1234	1	comment	дело
28380	28385	raskolrus	2	comment	дело
28380	28384	raskolrus	2	comment	дело
28380	28404	erykov1234	1	comment	дело
28380	28414	erykov1234	1	comment	дело
28380	28394	erykov1234	0	comment	дело
28380	28407	erykov1234	4	comment	дело
28380	28402	raskolrus	2	comment	дело
28380	28408	raskolrus	0	comment	дело
28380	28405	erykov1234	1	comment	дело
28380	28391	erykov1234	1	comment	дело
28380	28395	erykov1234	1	comment	дело
28380	28387	georg_lonsh	4	comment	дело
28380	28401	erykov1234	1	comment	дело
28380	28412	erykov1234	1	comment	дело
28380	28390	erykov1234	1	comment	дело
28380	28400	erykov1234	1	comment	дело
28406	28404	erykov1234	1	comment	дело
28406	28393	raskolrus	2	comment	дело
28406	28413	erykov1234	1	comment	дело
28406	28382	georg_lonsh	3	comment	дело
28406	28412	erykov1234	1	comment	дело
28406	28402	erykov1234	1	comment	дело
28406	28395	erykov1234	2	comment	дело
28406	28383	erykov1234	1	comment	дело
28406	28409	erykov1234	2	comment	дело
28406	28384	erykov1234	1	comment	дело
28406	28402	raskolrus	3	comment	дело
28406	28393	erykov1234	1	comment	дело
28406	28400	erykov1234	1	comment	дело
28406	28408	erykov1234	1	comment	дело
28406	28390	erykov1234	1	comment	дело
28406	28386	erykov1234	1	comment	дело
28391	28413	erykov1234	1	comment	дело
28391	28381	erykov1234	1	comment	дело
28391	28403	raskolrus	2	comment	дело
28391	28393	georg_lonsh	4	comment	дело
28391	28395	georg_lonsh	4	comment	дело
28391	28399	erykov1234	0	comment	дело
28391	28382	erykov1234	2	comment	дело
28391	28399	georg_lonsh	3	comment	дело
28391	28414	georg_lonsh	4	comment	дело
28391	28411	erykov1234	3	comment	дело
28391	28399	raskolrus	0	comment	дело
28391	28406	erykov1234	1	comment	дело
28391	28396	raskolrus	0	comment	дело
28391	28407	erykov1234	1	comment	дело
28391	28411	georg_lonsh	3	comment	дело
28391	28409	georg_lonsh	3	comment	дело
28391	28412	erykov1234	1	comment	дело
28391	28383	georg_lonsh	4	comment	дело
28391	28393	erykov1234	1	comment	дело
28391	28402	erykov1234	1	comment	дело
28391	28384	erykov1234	3	comment	дело
28391	28394	erykov1234	2	comment	дело
28391	28411	raskolrus	0	comment	дело
28391	28385	raskolrus	3	comment	дело
28391	28409	erykov1234	1	comment	дело
28391	28398	raskolrus	0	comment	дело
28391	28400	erykov1234	1	comment	дело
28391	28405	erykov1234	1	comment	дело
28382	28395	erykov1234	3	comment	дело
28382	28392	raskolrus	3	comment	дело
28382	28390	erykov1234	2	comment	дело
28382	28392	georg_lonsh	3	comment	дело
28382	28380	erykov1234	1	comment	дело
28382	28399	erykov1234	3	comment	дело
28382	28386	raskolrus	0	comment	дело
28382	28410	erykov1234	2	comment	дело
28382	28403	raskolrus	2	comment	дело
28382	28400	erykov1234	2	comment	дело
28382	28414	erykov1234	3	comment	дело
28382	28388	erykov1234	2	comment	дело
28382	28386	erykov1234	2	comment	дело
28382	28404	raskolrus	2	comment	дело
28382	28383	erykov1234	3	comment	дело
28382	28412	erykov1234	1	comment	дело
28382	28395	raskolrus	3	comment	дело
28382	28409	erykov1234	2	comment	дело
28382	28398	georg_lonsh	3	comment	дело
28382	28391	raskolrus	2	comment	дело
28382	28401	erykov1234	3	comment	дело
28382	28402	erykov1234	2	comment	дело
28382	28406	erykov1234	1	comment	дело
28382	28397	erykov1234	3	comment	дело
28400	28414	raskolrus	3	comment	дело
28400	28413	raskolrus	0	comment	дело
28400	28381	erykov1234	1	comment	дело
28400	28409	erykov1234	1	comment	дело
28400	28397	erykov1234	2	comment	дело
28400	28387	georg_lonsh	3	comment	дело
28400	28390	erykov1234	1	comment	дело
28400	28414	erykov1234	1	comment	дело
28400	28408	erykov1234	1	comment	дело
28400	28405	erykov1234	1	comment	дело
28400	28397	raskolrus	0	comment	дело
28400	28381	raskolrus	2	comment	дело
28400	28393	erykov1234	1	comment	дело
28400	28383	erykov1234	1	comment	дело
28400	28407	erykov1234	1	comment	дело
28400	28389	erykov1234	1	comment	дело
28400	28396	erykov1234	1	comment	дело
28400	28404	erykov1234	1	comment	дело
28400	28385	erykov1234	1	comment	дело
28400	28399	erykov1234	3	comment	дело
28400	28391	raskolrus	2	comment	дело
28400	28410	raskolrus	2	comment	дело
28400	28394	erykov1234	2	comment	дело
28400	28395	erykov1234	1	comment	дело
28400	28384	erykov1234	1	comment	дело
28414	28407	raskolrus	0	comment	дело
28414	28391	erykov1234	2	comment	дело
28414	28398	raskolrus	2	comment	дело
28414	28390	georg_lonsh	3	comment	дело
28414	28396	erykov1234	1	comment	дело
28414	28382	raskolrus	3	comment	дело
28414	28393	erykov1234	1	comment	дело
28414	28401	erykov1234	3	comment	дело
28414	28383	erykov1234	1	comment	дело
28414	28387	erykov1234	2	comment	дело
28414	28406	erykov1234	0	comment	дело
28414	28389	raskolrus	0	comment	дело
28414	28411	raskolrus	2	comment	дело
28414	28389	erykov1234	1	comment	дело
28414	28395	erykov1234	3	comment	дело
28414	28409	raskolrus	3	comment	дело
28414	28402	erykov1234	1	comment	дело
28414	28412	raskolrus	2	comment	дело
28414	28394	erykov1234	2	comment	дело
28414	28390	erykov1234	1	comment	дело
28414	28399	erykov1234	2	comment	дело
28414	28392	erykov1234	2	comment	дело
28414	28393	raskolrus	2	comment	дело
28414	28387	raskolrus	0	comment	дело
28414	28384	erykov1234	3	comment	дело
28414	28403	raskolrus	2	comment	дело
28394	28383	erykov1234	2	comment	дело
28394	28408	raskolrus	3	comment	дело
28394	28410	erykov1234	0	comment	дело
28394	28406	erykov1234	1	comment	дело
28394	28405	erykov1234	1	comment	дело
28394	28411	georg_lonsh	3	comment	дело
28394	28385	erykov1234	2	comment	дело
28394	28382	erykov1234	0	comment	дело
28394	28408	erykov1234	3	comment	дело
28394	28393	raskolrus	0	comment	дело
28394	28381	georg_lonsh	3	comment	дело
28394	28404	georg_lonsh	3	comment	дело
28394	28397	erykov1234	3	comment	дело
28394	28390	erykov1234	1	comment	дело
28394	28382	raskolrus	0	comment	дело
28394	28398	erykov1234	0	comment	дело
28394	28407	erykov1234	0	comment	дело
28394	28387	erykov1234	2	comment	дело
28394	28381	erykov1234	0	comment	дело
28394	28400	raskolrus	0	comment	дело
28394	28386	georg_lonsh	3	comment	дело
28394	28409	erykov1234	2	comment	дело
28390	28398	erykov1234	1	comment	дело
28390	28413	erykov1234	0	comment	дело
28390	28404	erykov1234	1	comment	дело
28390	28387	erykov1234	1	comment	дело
28390	28393	erykov1234	1	comment	дело
28390	28397	raskolrus	0	comment	дело
28390	28395	erykov1234	2	comment	дело
28390	28389	erykov1234	1	comment	дело
28390	28381	erykov1234	1	comment	дело
28390	28391	erykov1234	1	comment	дело
28390	28408	erykov1234	2	comment	дело
28390	28399	erykov1234	2	comment	дело
28390	28402	erykov1234	1	comment	дело
28390	28410	raskolrus	0	comment	дело
28390	28398	raskolrus	2	comment	дело
28390	28399	raskolrus	3	comment	дело
28390	28383	raskolrus	2	comment	дело
28390	28405	erykov1234	1	comment	дело
28390	28410	erykov1234	2	comment	дело
28390	28412	erykov1234	1	comment	дело
28390	28389	georg_lonsh	4	comment	дело
28390	28391	raskolrus	3	comment	дело
28390	28407	erykov1234	1	comment	дело
28390	28409	erykov1234	2	comment	дело
28402	28409	erykov1234	1	comment	дело
28402	28381	erykov1234	2	comment	дело
28402	28383	erykov1234	2	comment	дело
28402	28401	erykov1234	1	comment	дело
28402	28394	erykov1234	2	comment	дело
28402	28409	raskolrus	3	comment	дело
28402	28395	erykov1234	2	comment	дело
28402	28384	erykov1234	1	comment	дело
28402	28394	raskolrus	0	comment	дело
28402	28386	erykov1234	1	comment	дело
28402	28404	erykov1234	1	comment	дело
28402	28393	erykov1234	1	comment	дело
28402	28396	raskolrus	0	comment	дело
28402	28388	erykov1234	2	comment	дело
28402	28408	raskolrus	2	comment	дело
28402	28400	erykov1234	4	comment	дело
28402	28403	erykov1234	1	comment	дело
28402	28397	raskolrus	0	comment	дело
