identifier1	identifier2	annotator	judgment	comment	lemma
27713	27698	georg_lonsh	0	comment	сторона
27713	27702	georg_lonsh	2	comment	сторона
27713	27706	raskolrus	2	comment	сторона
27713	27700	georg_lonsh	2	comment	сторона
27713	27698	raskolrus	2	comment	сторона
27713	27685	raskolrus	2	comment	сторона
27703	27695	georg_lonsh	2	comment	сторона
27703	27699	raskolrus	2	comment	сторона
27703	27709	georg_lonsh	4	comment	сторона
27703	27698	raskolrus	2	comment	сторона
27703	27706	erykov1234	1	comment	сторона
27703	27681	raskolrus	2	comment	сторона
27703	27694	raskolrus	2	comment	сторона
27703	27683	erykov1234	2	comment	сторона
27696	27702	erykov1234	3	comment	сторона
27696	27707	georg_lonsh	3	comment	сторона
27696	27701	georg_lonsh	4	comment	сторона
27696	27702	georg_lonsh	4	comment	сторона
27696	27713	erykov1234	1	comment	сторона
27696	27680	georg_lonsh	4	comment	сторона
27696	27681	georg_lonsh	3	comment	сторона
27696	27709	raskolrus	2	comment	сторона
27696	27711	raskolrus	2	comment	сторона
27696	27713	georg_lonsh	2	comment	сторона
27696	27691	raskolrus	4	comment	сторона
27712	27690	georg_lonsh	3	comment	сторона
27712	27699	raskolrus	2	comment	сторона
27712	27713	raskolrus	2	comment	сторона
27712	27698	raskolrus	2	comment	сторона
27712	27685	georg_lonsh	2	comment	сторона
27683	27695	georg_lonsh	2	comment	сторона
27683	27709	erykov1234	2	comment	сторона
27683	27685	georg_lonsh	3	comment	сторона
27683	27713	georg_lonsh	0	comment	сторона
27683	27688	georg_lonsh	0	comment	сторона
27683	27705	raskolrus	2	comment	сторона
27683	27686	georg_lonsh	2	comment	сторона
27707	27714	raskolrus	3	comment	сторона
27707	27709	erykov1234	1	comment	сторона
27707	27694	georg_lonsh	3	comment	сторона
27707	27690	georg_lonsh	0	comment	сторона
27707	27685	erykov1234	4	comment	сторона
27707	27682	raskolrus	2	comment	сторона
27682	27704	georg_lonsh	2	comment	сторона
27682	27680	erykov1234	3	comment	сторона
27682	27700	raskolrus	2	comment	сторона
27682	27701	erykov1234	3	comment	сторона
27682	27703	erykov1234	3	comment	сторона
27699	27689	raskolrus	4	comment	сторона
27699	27701	erykov1234	3	comment	сторона
27699	27690	raskolrus	4	comment	сторона
27699	27700	erykov1234	1	comment	сторона
27699	27682	georg_lonsh	2	comment	сторона
27689	27694	georg_lonsh	4	comment	сторона
27689	27702	georg_lonsh	4	comment	сторона
27689	27706	georg_lonsh	4	comment	сторона
27689	27699	georg_lonsh	4	comment	сторона
27689	27687	raskolrus	3	comment	сторона
27689	27692	erykov1234	3	comment	сторона
27714	27705	raskolrus	3	comment	сторона
27714	27704	erykov1234	1	comment	сторона
27714	27707	erykov1234	2	comment	сторона
27714	27681	raskolrus	4	comment	сторона
27714	27692	georg_lonsh	4	comment	сторона
27706	27689	erykov1234	3	comment	сторона
27706	27705	georg_lonsh	4	comment	сторона
27706	27700	erykov1234	1	comment	сторона
27706	27699	georg_lonsh	3	comment	сторона
27706	27695	georg_lonsh	3	comment	сторона
27706	27699	raskolrus	4	comment	сторона
27706	27693	erykov1234	3	comment	сторона
27706	27700	georg_lonsh	2	comment	сторона
27706	27685	georg_lonsh	4	comment	сторона
27706	27684	erykov1234	1	comment	сторона
27706	27704	erykov1234	1	comment	сторона
27692	27707	raskolrus	4	comment	сторона
27692	27704	georg_lonsh	2	comment	сторона
27692	27680	raskolrus	4	comment	сторона
27692	27683	georg_lonsh	2	comment	сторона
27692	27701	erykov1234	3	comment	сторона
27692	27696	raskolrus	3	comment	сторона
27692	27693	erykov1234	3	comment	сторона
27694	27682	raskolrus	2	comment	сторона
27694	27685	erykov1234	3	comment	сторона
27694	27680	raskolrus	4	comment	сторона
27694	27680	erykov1234	3	comment	сторона
27694	27701	raskolrus	4	comment	сторона
27687	27688	raskolrus	3	comment	сторона
27687	27683	georg_lonsh	2	comment	сторона
27687	27705	georg_lonsh	3	comment	сторона
27687	27707	raskolrus	3	comment	сторона
27687	27703	georg_lonsh	3	comment	сторона
27687	27691	erykov1234	3	comment	сторона
27687	27702	raskolrus	3	comment	сторона
27687	27701	erykov1234	4	comment	сторона
27687	27688	georg_lonsh	3	comment	сторона
27702	27705	raskolrus	4	comment	сторона
27702	27701	erykov1234	4	comment	сторона
27702	27697	raskolrus	4	comment	сторона
27702	27708	erykov1234	3	comment	сторона
27702	27699	georg_lonsh	4	comment	сторона
27702	27695	raskolrus	3	comment	сторона
27702	27680	georg_lonsh	4	comment	сторона
27702	27694	georg_lonsh	4	comment	сторона
27708	27695	raskolrus	4	comment	сторона
27708	27691	erykov1234	4	comment	сторона
27708	27686	erykov1234	4	comment	сторона
27708	27698	erykov1234	2	comment	сторона
27708	27688	erykov1234	3	comment	сторона
27708	27684	raskolrus	3	comment	сторона
27708	27705	erykov1234	3	comment	сторона
27708	27707	erykov1234	3	comment	сторона
27708	27696	erykov1234	4	comment	сторона
27708	27690	raskolrus	3	comment	сторона
27708	27702	georg_lonsh	0	comment	сторона
27711	27713	georg_lonsh	2	comment	сторона
27711	27712	georg_lonsh	0	comment	сторона
27711	27699	raskolrus	2	comment	сторона
27711	27695	georg_lonsh	0	comment	сторона
27711	27693	erykov1234	2	comment	сторона
27711	27703	georg_lonsh	2	comment	сторона
27711	27700	georg_lonsh	2	comment	сторона
27711	27704	erykov1234	2	comment	сторона
27711	27706	georg_lonsh	2	comment	сторона
27711	27702	erykov1234	1	comment	сторона
27711	27687	georg_lonsh	0	comment	сторона
27693	27694	raskolrus	4	comment	сторона
27693	27711	georg_lonsh	2	comment	сторона
27693	27686	georg_lonsh	4	comment	сторона
27693	27708	georg_lonsh	3	comment	сторона
27693	27703	georg_lonsh	2	comment	сторона
27693	27701	erykov1234	4	comment	сторона
27693	27695	raskolrus	3	comment	сторона
27693	27707	erykov1234	1	comment	сторона
27693	27701	georg_lonsh	4	comment	сторона
27693	27708	erykov1234	2	comment	сторона
27693	27708	raskolrus	3	comment	сторона
27680	27693	georg_lonsh	3	comment	сторона
27680	27705	raskolrus	4	comment	сторона
27680	27707	erykov1234	4	comment	сторона
27680	27694	georg_lonsh	4	comment	сторона
27680	27683	raskolrus	2	comment	сторона
27680	27709	georg_lonsh	3	comment	сторона
27680	27706	raskolrus	3	comment	сторона
27686	27695	raskolrus	3	comment	сторона
27686	27680	raskolrus	2	comment	сторона
27686	27700	erykov1234	1	comment	сторона
27686	27709	georg_lonsh	3	comment	сторона
27686	27690	erykov1234	4	comment	сторона
27686	27713	erykov1234	1	comment	сторона
27690	27680	erykov1234	4	comment	сторона
27690	27709	georg_lonsh	3	comment	сторона
27690	27714	raskolrus	3	comment	сторона
27690	27706	raskolrus	4	comment	сторона
27690	27710	georg_lonsh	2	comment	сторона
27690	27697	georg_lonsh	4	comment	сторона
27690	27700	raskolrus	3	comment	сторона
27690	27698	georg_lonsh	3	comment	сторона
27690	27705	raskolrus	2	comment	сторона
27681	27704	raskolrus	2	comment	сторона
27681	27703	erykov1234	2	comment	сторона
27681	27689	georg_lonsh	3	comment	сторона
27681	27689	raskolrus	4	comment	сторона
27681	27680	erykov1234	0	comment	сторона
27681	27701	raskolrus	3	comment	сторона
27684	27688	erykov1234	1	comment	сторона
27684	27713	raskolrus	2	comment	сторона
27684	27692	raskolrus	2	comment	сторона
27684	27680	raskolrus	2	comment	сторона
27684	27697	raskolrus	2	comment	сторона
27684	27692	georg_lonsh	3	comment	сторона
27684	27713	erykov1234	1	comment	сторона
27684	27681	erykov1234	1	comment	сторона
27684	27686	raskolrus	2	comment	сторона
27685	27705	georg_lonsh	4	comment	сторона
27685	27684	raskolrus	2	comment	сторона
27685	27700	raskolrus	2	comment	сторона
27685	27709	raskolrus	2	comment	сторона
27685	27703	georg_lonsh	3	comment	сторона
27685	27693	raskolrus	3	comment	сторона
27698	27709	georg_lonsh	0	comment	сторона
27698	27686	raskolrus	4	comment	сторона
27698	27688	erykov1234	2	comment	сторона
27698	27683	georg_lonsh	2	comment	сторона
27698	27696	erykov1234	1	comment	сторона
27698	27697	raskolrus	4	comment	сторона
27691	27686	erykov1234	4	comment	сторона
27691	27707	georg_lonsh	0	comment	сторона
27691	27713	georg_lonsh	3	comment	сторона
27691	27698	raskolrus	4	comment	сторона
27691	27686	raskolrus	4	comment	сторона
27691	27710	raskolrus	2	comment	сторона
27691	27712	georg_lonsh	0	comment	сторона
27691	27712	erykov1234	1	comment	сторона
27691	27690	raskolrus	3	comment	сторона
27700	27713	erykov1234	1	comment	сторона
27700	27707	georg_lonsh	3	comment	сторона
27700	27692	erykov1234	2	comment	сторона
27700	27695	georg_lonsh	3	comment	сторона
27700	27695	erykov1234	1	comment	сторона
27695	27712	erykov1234	1	comment	сторона
27695	27687	erykov1234	3	comment	сторона
27695	27698	raskolrus	3	comment	сторона
27695	27682	raskolrus	2	comment	сторона
27695	27709	georg_lonsh	2	comment	сторона
27705	27683	georg_lonsh	2	comment	сторона
27705	27712	georg_lonsh	2	comment	сторона
27705	27712	raskolrus	2	comment	сторона
27705	27685	erykov1234	3	comment	сторона
27705	27713	erykov1234	1	comment	сторона
27709	27680	erykov1234	3	comment	сторона
27709	27692	erykov1234	1	comment	сторона
27709	27705	georg_lonsh	3	comment	сторона
27709	27696	georg_lonsh	2	comment	сторона
27709	27699	erykov1234	2	comment	сторона
27709	27714	erykov1234	1	comment	сторона
27709	27684	georg_lonsh	0	comment	сторона
27703	27710	erykov1234	1	comment	сторона
27703	27712	erykov1234	4	comment	сторона
27713	27683	erykov1234	1	comment	сторона
27710	27683	erykov1234	1	comment	сторона
27712	27683	erykov1234	4	comment	сторона
27712	27711	erykov1234	4	comment	сторона
27712	27684	erykov1234	1	comment	сторона
27712	27700	erykov1234	4	comment	сторона
27683	27711	erykov1234	4	comment	сторона
27683	27684	erykov1234	1	comment	сторона
27683	27700	erykov1234	4	comment	сторона
27711	27684	erykov1234	1	comment	сторона
27684	27700	erykov1234	1	comment	сторона
27703	27710	raskolrus	2	comment	сторона
27703	27712	raskolrus	3	comment	сторона
27713	27683	raskolrus	4	comment	сторона
27710	27683	raskolrus	4	comment	сторона
27712	27683	raskolrus	2	comment	сторона
27712	27711	raskolrus	2	comment	сторона
27712	27684	raskolrus	2	comment	сторона
27712	27700	raskolrus	2	comment	сторона
27683	27711	raskolrus	2	comment	сторона
27683	27684	raskolrus	2	comment	сторона
27683	27700	raskolrus	2	comment	сторона
27711	27684	raskolrus	3	comment	сторона
27684	27700	raskolrus	2	comment	сторона
