identifier1	identifier2	annotator	judgment	comment	lemma
27918	27908	georg_lonsh	3	comment	слово
27918	27922	georg_lonsh	3	comment	слово
27917	27923	erykov1234	2	comment	слово
27917	27908	raskolrus	3	comment	слово
27923	27920	raskolrus	3	comment	слово
27923	27913	georg_lonsh	3	comment	слово
27923	27907	erykov1234	1	comment	слово
27923	27897	georg_lonsh	3	comment	слово
27923	27916	georg_lonsh	3	comment	слово
27923	27921	erykov1234	1	comment	слово
27923	27914	georg_lonsh	3	comment	слово
27923	27903	raskolrus	4	comment	слово
27898	27893	raskolrus	2	comment	слово
27898	27915	raskolrus	2	comment	слово
27898	27909	erykov1234	3	comment	слово
27898	27911	raskolrus	2	comment	слово
27898	27920	georg_lonsh	3	comment	слово
27913	27917	raskolrus	3	comment	слово
27913	27922	erykov1234	3	comment	слово
27913	27916	georg_lonsh	3	comment	слово
27913	27896	raskolrus	4	comment	слово
27891	27918	erykov1234	3	comment	слово
27891	27910	erykov1234	1	comment	слово
27891	27898	georg_lonsh	4	comment	слово
27891	27902	raskolrus	3	comment	слово
27891	27915	raskolrus	3	comment	слово
27891	27908	erykov1234	1	comment	слово
27891	27912	raskolrus	3	comment	слово
27891	27914	georg_lonsh	3	comment	слово
27891	27922	georg_lonsh	4	comment	слово
27902	27890	erykov1234	1	comment	слово
27902	27909	raskolrus	4	comment	слово
27902	27911	raskolrus	2	comment	слово
27902	27896	raskolrus	4	comment	слово
27902	27912	georg_lonsh	3	comment	слово
27902	27917	raskolrus	3	comment	слово
27902	27906	georg_lonsh	3	comment	слово
27902	27895	georg_lonsh	4	comment	слово
27903	27912	georg_lonsh	4	comment	слово
27903	27900	erykov1234	0	comment	слово
27903	27897	erykov1234	1	comment	слово
27920	27918	raskolrus	3	comment	слово
27920	27893	erykov1234	1	comment	слово
27920	27911	erykov1234	1	comment	слово
27920	27913	raskolrus	3	comment	слово
27915	27896	georg_lonsh	3	comment	слово
27915	27918	raskolrus	2	comment	слово
27900	27901	georg_lonsh	3	comment	слово
27900	27911	erykov1234	3	comment	слово
27900	27891	raskolrus	3	comment	слово
27900	27906	erykov1234	4	comment	слово
27900	27907	raskolrus	3	comment	слово
27892	27893	erykov1234	2	comment	слово
27892	27923	raskolrus	3	comment	слово
27892	27894	georg_lonsh	3	comment	слово
27892	27904	erykov1234	3	comment	слово
27892	27924	erykov1234	1	comment	слово
27892	27895	georg_lonsh	2	comment	слово
27892	27906	georg_lonsh	2	comment	слово
27892	27895	raskolrus	3	comment	слово
27922	27899	raskolrus	3	comment	слово
27922	27895	georg_lonsh	3	comment	слово
27899	27890	raskolrus	3	comment	слово
27899	27921	erykov1234	2	comment	слово
27899	27908	erykov1234	1	comment	слово
27899	27915	raskolrus	3	comment	слово
27904	27914	raskolrus	2	comment	слово
27904	27916	georg_lonsh	3	comment	слово
27904	27917	raskolrus	4	comment	слово
27904	27913	raskolrus	3	comment	слово
27910	27896	erykov1234	1	comment	слово
27910	27911	georg_lonsh	4	comment	слово
27910	27909	erykov1234	2	comment	слово
27910	27923	erykov1234	3	comment	слово
27910	27891	georg_lonsh	3	comment	слово
27910	27921	raskolrus	4	comment	слово
27914	27917	georg_lonsh	3	comment	слово
27914	27909	georg_lonsh	3	comment	слово
27914	27913	georg_lonsh	3	comment	слово
27914	27919	erykov1234	2	comment	слово
27914	27891	raskolrus	3	comment	слово
27895	27924	georg_lonsh	3	comment	слово
27895	27890	georg_lonsh	3	comment	слово
27895	27916	georg_lonsh	3	comment	слово
27895	27907	erykov1234	4	comment	слово
27896	27900	erykov1234	1	comment	слово
27896	27920	raskolrus	3	comment	слово
27905	27913	georg_lonsh	3	comment	слово
27905	27894	raskolrus	3	comment	слово
27905	27896	raskolrus	3	comment	слово
27905	27920	raskolrus	3	comment	слово
27905	27921	raskolrus	4	comment	слово
27916	27896	georg_lonsh	3	comment	слово
27916	27907	erykov1234	3	comment	слово
27916	27921	erykov1234	3	comment	слово
27916	27915	raskolrus	3	comment	слово
27916	27898	erykov1234	3	comment	слово
27916	27919	raskolrus	3	comment	слово
27916	27917	raskolrus	4	comment	слово
27916	27913	erykov1234	3	comment	слово
27916	27920	erykov1234	0	comment	слово
27916	27900	erykov1234	3	comment	слово
27916	27897	erykov1234	3	comment	слово
27890	27910	raskolrus	3	comment	слово
27890	27912	erykov1234	3	comment	слово
27890	27897	georg_lonsh	3	comment	слово
27890	27910	georg_lonsh	4	comment	слово
27890	27903	georg_lonsh	4	comment	слово
27912	27893	erykov1234	2	comment	слово
27912	27924	erykov1234	2	comment	слово
27912	27910	georg_lonsh	4	comment	слово
27912	27904	raskolrus	3	comment	слово
27912	27900	erykov1234	3	comment	слово
27924	27913	georg_lonsh	3	comment	слово
27924	27910	georg_lonsh	4	comment	слово
27924	27911	georg_lonsh	3	comment	слово
